T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
1059966, -132, -1, 1000, -15960, -8120, -6650
1059986, -142, -15, 989, -13300, -19460, -7420
1060006, -161, -21, 1006, -3360, -14210, -3780
1060026, -149, -22, 1015, 2730, -9030, -1610
1060046, -149, -10, 992, 3220, -8960, -630
1060066, -179, 2, 989, 3220, -5180, -770
1060086, -175, 12, 1054, 4830, 2730, -910
1060106, -180, 9, 1013, 3920, 1470, -1680
1060126, -180, 12, 991, -280, -2520, -6930
1060146, -155, 3, 959, -140, -2450, -10500
1060166, -143, -2, 939, 5460, 5110, -12460
1060186, -153, -26, 894, 7280, 8050, -14770
1060206, -135, -28, 874, -3080, 6580, -21070
1060226, -112, -2, 926, -12180, 1540, -22750
1060246, -150, -1, 931, -15540, -12950, -20510
1060266, -219, -4, 973, -2030, -21560, -9030
1060286, -234, 2, 972, 9170, -19040, 2240
1060306, -216, -9, 946, 14980, -12320, 10990
1060326, -172, -17, 956, 18830, -9940, 15750
1060346, -160, -3, 944, 14490, -15190, 14700
1060366, -150, 3, 915, 6930, -21350, 12390
1060386, -79, 0, 901, 4130, -17290, 9240
1060406, -35, -13, 879, 700, -11480, 3500
1060426, -60, -2, 769, -5950, -11550, -3710
1060446, -70, 12, 738, -15330, -15820, -9310
1060466, -75, 12, 772, -23940, -24290, -12740
1060486, -55, 5, 838, -25690, -28000, -8890
1060506, 1, -19, 861, -15750, -16100, -1330
1060526, -2, -36, 834, -1610, -3220, 4340
1060546, -46, -45, 864, 2310, -5320, 5950
1060566, -62, -44, 855, 140, -7980, 3780
1060586, -44, -41, 850, -1890, 700, -2590
1060606, -51, -18, 862, -3640, 5530, -6580
1060626, -57, -27, 903, -5040, 3850, -7700
1060646, -80, -22, 914, -3220, 770, -2800
1060666, -93, 0, 932, -3990, -4830, -1050
1060686, -124, -10, 950, -1960, -10920, 560
1060706, -124, -45, 955, 5390, -10500, 3850
1060726, -88, -50, 946, 9800, -2590, 1610
1060746, -91, -31, 882, 5880, -70, -7350
1060766, -156, -19, 861, -1750, -8260, -14630
1060786, -119, -29, 862, -3080, -14000, -11830
1060806, -50, -42, 867, -630, -8120, -9520
1060826, -106, -40, 879, -2800, -6510, -11340
1060846, -147, -14, 986, -13300, -28980, -9590
1060866, -146, 6, 1067, -25270, -44800, -8540
1060886, -95, 4, 1073, -21980, -29890, -4130
1060906, -48, -31, 1042, -7490, -1890, 840
1060926, -31, -59, 1117, 3010, 12110, 5110
1060946, -61, -24, 1191, 3990, 5250, 6580
1060966, -47, 0, 1189, -420, -7770, 1680
1060986, 8, -22, 1176, -1540, -1750, -5950
1061006, 32, -59, 1124, 6510, 14070, -7000
1061026, 5, -26, 1061, 13230, 25130, -6020
1061046, -84, 4, 1074, 10080, 15190, -7700
1061066, -67, -6, 1075, 700, -4130, -8050
1061086, -5, -26, 992, 140, -2800, -7700
1061106, 18, -2, 944, 8680, 11480, -6720
1061126, -59, 27, 916, 14280, -7490, -1960
1061146, -91, 17, 1003, 24430, -21070, 6440
1061166, -55, 14, 972, 25760, -9590, 2940
1061186, -27, 0, 847, 13930, 12180, -5600
1061206, 25, 22, 846, -6720, 10010, -11060
1061226, -33, 51, 986, -13370, -7910, -10780
1061246, -56, 30, 1123, -9310, -23450, -6440
1061266, 2, -38, 1050, 0, 2100, -8470
1061286, -10, -35, 936, 3850, 33460, -15820
1061306, -27, -3, 948, -16590, 25760, -21770
1061326, -99, 17, 1019, -23590, 2380, -18970
1061346, -106, -7, 1056, -9240, -10920, -7490
1061366, -90, -7, 1026, 3850, -5670, 3290
1061386, -54, -8, 988, 9310, -560, 5180
1061406, -29, -1, 967, 16310, 4130, 4270
1061426, -105, 11, 997, 16590, -7560, 4130
1061446, -117, 34, 1005, 9310, -22400, 6510
1061466, -38, 25, 967, 3990, -8540, 8610
1061486, 31, 20, 964, 4550, 15120, 6090
1061506, -13, 17, 970, 7280, 19320, -1960
1061526, -129, 50, 1004, 4410, -10710, -8610
1061546, -118, 71, 1082, -4620, -40810, -10640
1061566, -21, 37, 1034, -3220, -30730, -6230
1061586, 44, -2, 951, 4830, -2730, -4270
1061606, 36, -8, 946, 3290, 490, -5810
1061626, -9, 34, 963, -7980, -21210, -8750
1061646, 3, 47, 984, -17010, -33600, -7770
1061666, 56, 15, 975, -12880, -15890, -2870
1061686, 50, 11, 1020, -1400, 6790, 980
1061706, -35, 33, 1062, -1050, 7560, -1470
1061726, -99, 50, 1060, -10010, -6020, -6790
1061746, 19, 11, 1025, -5880, -1820, -9520
1061766, 137, -20, 984, 12250, 25480, -15260
1061786, -19, -19, 942, 20230, 23310, -23100
1061806, -130, 26, 966, -4830, -14840, -28840
1061826, -101, -17, 962, -27580, -38990, -21490
1061846, 4, -31, 1016, -27230, -19390, -3080
1061866, 18, -16, 1084, -26460, 4690, 6160
1061886, 2, 14, 1110, -36120, 4130, 4550
1061906, -56, -19, 1033, -35420, -3290, 2800
1061926, -4, -48, 990, -15050, 630, 6090
1061946, 44, -47, 993, 70, 10150, 7280
1061966, 24, -2, 1060, -2310, 10850, 6440
1061986, -45, -22, 1025, -7840, -3640, 9240
1062006, -22, -50, 998, 13580, -8680, 18830
1062026, 56, -57, 973, 11060, -6930, 15540
1062046, 63, -54, 957, -1120, -22890, 10780
1062066, 14, -40, 995, -13580, -46410, 7910
1062086, 46, -35, 1053, -14630, -52220, 6230
1062106, 99, -41, 1027, -280, -23870, 2100
1062126, 145, -50, 960, 11760, 3290, -2660
1062146, 45, -27, 938, 16520, -10080, 1680
1062166, -37, -12, 983, 16380, -44660, 10360
1062186, -27, -3, 1029, 21980, -35770, 9450
1062206, 83, -2, 1057, 18410, -1960, 630
1062226, 126, -12, 1030, 8260, 10500, -3570
1062246, 85, -8, 1010, -5600, -10990, -1960
1062266, 100, -22, 946, -17780, -28490, 700
1062286, 97, -26, 962, -27230, -14000, -4200
1062306, 116, -41, 1060, -33460, 4900, -2870
1062326, 132, -47, 1147, -29120, -1190, 9100
1062346, 165, -72, 1089, -23800, -27370, 21000
1062366, 186, -91, 1004, -19670, -34930, 21140
1062386, 223, -65, 944, -10220, -28210, 10010
1062406, 175, -60, 900, 6650, -13230, -5950
1062426, 80, -51, 895, 13300, -350, -10360
1062446, 34, -30, 906, 10920, 2100, -11410
1062466, 79, -44, 910, 6650, -5460, -10780
1062486, 115, -36, 945, 12950, -4410, -7840
1062506, 102, -18, 945, 24150, -3640, -5670
1062526, 79, -3, 933, 25060, -4760, -6090
1062546, 78, 21, 934, 30380, -8960, -6020
1062566, 179, 26, 977, 46900, -9730, -6090
1062586, 174, 23, 1013, 51380, 1260, -11550
1062606, 129, 40, 1037, 35560, 15470, -16660
1062626, 129, 44, 1028, 22400, 18830, -8330
1062646, 112, 41, 993, 33530, 19810, -980
1062666, 92, 103, 1041, 66500, 17290, 7910
1062686, 132, 198, 1069, 91910, 15890, 9940
1062706, 132, 150, 1136, 58170, 15820, -4340
1062726, 144, 125, 1138, -17780, 17150, -11690
1062746, 160, 62, 1123, -59920, 20090, -15050
1062766, 118, 23, 1050, -72310, 21350, -6510
1062786, 77, 13, 1016, -55860, 16030, 7490
1062806, 61, 61, 1014, -39340, 11060, 13930
1062826, 37, 47, 1027, -24850, 12250, 10920
1062846, 34, 50, 1027, -19530, 14140, 12600
1062866, 16, 32, 1018, -21490, 17570, 10010
1062886, -12, 25, 1005, -27650, 21700, 7700
1062906, -38, 19, 1013, -37100, 22680, 10710
1062926, -20, 22, 1064, -30380, 19880, 10990
1062946, 12, -3, 1093, -21980, 17570, 10010
1062966, 20, -20, 1124, -21630, 16520, 10150
1062986, 52, -38, 1165, -13300, 16450, 9520
1063006, 46, -36, 1162, -6300, 17780, 7140
1063026, 8, -5, 1157, -5950, 17430, 4620
1063046, 11, -15, 1179, -6580, 15750, 2310
1063066, 48, -55, 1187, -5110, 11130, 350
