T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
50934, 680, -816, 148, 104580, -141540, 35840
50954, 605, -767, 211, 87150, -62160, 35980
50974, 535, -722, 323, 84420, 24010, 17640
50994, 438, -711, 393, 67200, 53130, 28420
51014, 410, -721, 345, 39270, 3360, 54810
51034, 348, -760, 325, 14630, -23240, 74480
51054, 361, -796, 314, -12460, -560, 67340
51074, 349, -842, 367, -38220, 41650, 45010
51094, 406, -892, 332, -77350, 66360, 38290
51114, 431, -931, 257, -124180, 57400, 53900
51134, 469, -995, 33, -183750, 43820, 84560
51154, 582, -1030, -285, -233380, 45640, 96950
51174, 630, -1038, -501, -255570, 130760, 73010
51194, 737, -935, -695, -252490, 271530, 25620
51214, 782, -667, -765, -227920, 354760, -11200
51234, 725, -537, -782, -191310, 349510, 350
51254, 562, -557, -619, -97230, 259630, 56140
51274, 426, -670, -530, 15260, 127400, 139720
51294, 245, -946, -677, 51730, 30380, 199430
51314, 44, -1174, -737, 30170, 79100, 229460
51334, -21, -1142, -630, 41860, 188230, 176890
51354, -32, -1004, -438, 87150, 310870, 66150
51374, -63, -957, -336, 89880, 388710, 2450
51394, -65, -931, -390, 59710, 343490, 9590
51414, -115, -940, -450, 34300, 219870, 46690
51434, -156, -921, -399, 26810, 124110, 76860
51454, -307, -947, -269, 39270, 56280, 94150
51474, -320, -997, -339, 45570, -18690, 113610
51494, -437, -1047, -232, 45570, -98490, 132720
51514, -378, -934, -37, 70490, -33600, 86240
51534, -308, -802, 187, 119070, 3850, 9940
51554, -213, -626, 384, 125160, -34720, -17430
51574, -199, -784, 163, 66920, -216930, 51870
51594, -494, -1020, 200, -15890, -443030, 157710
51614, -282, -1075, 71, -84980, -394940, 175770
51634, -260, -1194, 64, -91000, -399350, 112560
51654, -325, -1205, 177, -97930, -261940, 1610
51674, -46, -1036, 74, -99470, -21700, -127260
51694, 57, -902, -47, -108500, -4970, -220990
51714, 48, -833, -320, -160300, -38430, -208530
51734, 190, -762, -809, -236600, -140000, -124040
51754, 171, -622, -958, -265300, -357700, -35210
51774, -3, -734, -930, -206220, -443800, 56280
51794, 94, -858, -1001, -42140, -327530, 92540
51814, -105, -1074, -649, 74480, -168840, 13020
51834, -34, -1125, -355, 108430, 46270, -65660
51854, 152, -1113, -279, 135240, 25620, -108570
51874, 68, -1081, -44, 104510, 53690, -101990
51894, 203, -1007, -58, 85610, 51450, -91420
51914, 166, -954, 42, 63910, 46760, -82250
51934, 214, -891, 36, 33740, 63070, -62930
51954, 226, -845, 33, 16590, 31850, -45570
51974, 222, -841, 59, -280, 26460, -24290
51994, 220, -849, 67, -13160, 18410, 1050
52014, 224, -881, 32, -33740, -23520, 33320
52034, 211, -930, -42, -59710, -61600, 69720
52054, 203, -969, -139, -77280, -81620, 96320
52074, 186, -1017, -256, -89040, -68950, 113260
52094, 106, -1064, -384, -102550, -53830, 133420
52114, 53, -1074, -602, -110040, -45150, 151200
52134, -57, -1058, -813, -104090, -42280, 164640
