T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
37029, -128, -748, 93, -99960, 200690, -222600
37049, -83, -657, 55, -58170, 254450, -245560
37069, -53, -558, 40, -9870, 317800, -245000
37089, -50, -474, 52, 38780, 391650, -222670
37109, -66, -440, 43, 62300, 469910, -182700
37129, -58, -429, 27, 51100, 541100, -146090
37149, -82, -396, 58, 33040, 600250, -118720
37169, -96, -453, 55, 9170, 652750, -82950
37189, -106, -511, 74, -43400, 695170, -47320
37209, -160, -654, 103, -99610, 728840, -10150
37229, -252, -950, 85, -164780, 756000, 30940
37249, -557, -1421, 162, -227360, 775320, 64050
37269, -1125, -1998, 334, -232680, 783300, 107870
37289, -1810, -1998, 598, -163940, 737590, 157080
37309, -1375, -1998, 534, -57120, 582330, 106330
37329, -674, -1488, 379, -24850, 356930, -192360
37349, -242, -1056, 281, -65030, 195650, -499940
37369, -168, -924, 265, -103390, 149450, -556290
37389, -146, -1010, 212, -150850, 190890, -434840
37409, -379, -1325, 248, -191380, 230160, -292810
37429, -779, -1754, 401, -185010, 251930, -141400
37449, -970, -1998, 518, -133490, 214480, -53690
37469, -917, -1850, 491, -75600, 19810, -155260
37489, -510, -1340, 266, -180040, -61880, -290710
37509, -307, -988, 187, -195930, -149870, -359240
37529, -176, -756, 155, -159390, -227010, -348250
37549, -36, -615, 96, -131460, -279300, -296450
37569, -14, -512, 107, -103250, -294210, -188720
37589, -52, -467, 134, -90230, -300020, -73990
37609, -54, -446, 108, -99190, -316540, 16240
37629, -80, -465, 75, -101220, -347690, 82180
37649, -120, -488, 76, -76860, -386610, 125160
37669, -133, -516, 70, -35070, -433930, 138110
37689, -135, -560, 64, 5110, -487970, 123900
37709, -137, -628, 67, 48370, -534800, 107450
37729, -130, -701, 105, 91560, -564480, 98560
37749, -131, -812, 161, 112770, -568470, 102340
37769, -223, -1000, 252, 98420, -535780, 134680
37789, -497, -1301, 376, 41090, -465220, 186270
37809, -870, -1699, 414, -68950, -393400, 188860
37829, -990, -1881, 344, -182700, -386260, 65660
37849, -851, -1737, 275, -216510, -471940, -149170
37869, -595, -1454, 242, -197260, -553700, -290150
37889, -457, -1318, 246, -193690, -552020, -297290
37909, -525, -1350, 273, -241290, -468860, -222740
37929, -595, -1502, 288, -305270, -377580, -157850
37949, -612, -1577, 302, -338520, -330610, -156170
37969, -337, -1233, 209, -339990, -301350, -167090
37989, -478, -1643, 117, -337050, -263900, -171290
38009, -609, -1593, 368, -264600, -225960, -130340
38029, -648, -1643, 228, -268590, -130060, -62930
38049, -580, -1397, 286, -348600, -21000, -65310
38069, -388, -1244, 133, -281050, -15750, -105350
38089, -178, -923, 215, -239820, -12740, -197610
38109, -167, -886, 107, -127820, -6650, -223860
38129, -103, -731, 104, -136710, 89180, -200690
38149, -64, -620, 73, -99330, 174860, -187810
38169, -87, -591, -8, -78820, 259280, -191660
38189, -62, -477, -6, -68530, 344890, -202860
38209, -63, -395, 16, 14070, 413490, -215600
38229, -46, -350, -8, 81270, 481390, -220010
38249, -32, -293, -9, 99820, 550480, -211680
38269, -34, -236, 57, 108500, 622650, -177030
38289, -64, -328, 45, 88410, 693000, -111300
38309, -81, -430, 46, -11410, 756000, -32550
38329, -146, -625, 44, -135590, 813190, 32900
38349, -297, -1104, -94, -254100, 869400, 96040
38369, -772, -1809, 10, -358960, 933730, 255990
38389, -1984, -1998, 461, -89460, 830830, 374780
38409, -1998, -1998, 666, 52850, 591010, 256130
38429, -1015, -1831, 378, -12530, 340970, -325780
38449, -306, -1095, 273, -63490, 193690, -684040
38469, -54, -794, 284, -51100, 185220, -596050
38489, -90, -825, 227, -132510, 283290, -375340
38509, -280, -1081, 231, -235550, 364770, -193270
38529, -673, -1574, 313, -245420, 379260, -82320
38549, -980, -1998, 369, -152880, 285880, -64540
38569, -1129, -1998, 587, -8400, 124530, -84700
