T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
21880, -261, -1233, 190, -102130, 188790, -51940
21900, -268, -1231, 205, -87290, 187180, -60410
21920, -268, -1209, 211, -68110, 183330, -68530
21940, -254, -1180, 193, -63910, 181790, -80150
21960, -223, -1125, 169, -78890, 179760, -115080
21980, -203, -1069, 159, -65100, 176260, -116620
22000, -192, -1014, 153, -44870, 171920, -110390
22020, -176, -967, 148, -30940, 167440, -104930
22040, -162, -931, 136, -24080, 163030, -100030
22060, -151, -904, 132, -18550, 158620, -92540
22080, -147, -888, 129, -10010, 152880, -81690
22100, -142, -877, 128, -910, 144970, -70770
22120, -132, -868, 126, 9800, 135310, -59080
22140, -127, -865, 126, 20790, 125860, -42140
22160, -137, -871, 134, 28910, 117250, -19530
22180, -145, -882, 138, 32830, 107590, 1540
22200, -147, -890, 141, 33320, 94500, 13510
22220, -139, -903, 139, 33110, 78750, 21210
22240, -145, -921, 144, 35000, 63280, 33670
22260, -138, -951, 138, 38780, 49560, 53200
22280, -159, -966, 166, 41370, 36120, 73220
22300, -183, -1028, 171, 40250, 25830, 91700
22320, -205, -1089, 169, 26530, 17990, 105490
22340, -221, -1117, 190, 31780, 5250, 122430
22360, -235, -1133, 210, 51100, -13580, 129710
22380, -234, -1165, 199, 45990, -28980, 127820
22400, -234, -1184, 186, 20230, -40880, 120960
22420, -238, -1181, 201, 17710, -53550, 124110
22440, -248, -1187, 203, 31080, -67690, 134260
22460, -251, -1199, 191, 32480, -79730, 140700
22480, -246, -1187, 195, 31290, -92260, 137620
22500, -244, -1176, 204, 38010, -106120, 133910
22520, -254, -1180, 197, 35630, -114800, 132930
22540, -243, -1173, 177, 23170, -119280, 129640
22560, -231, -1135, 177, 23030, -128730, 119980
22580, -223, -1096, 182, 39900, -140700, 112140
22600, -221, -1072, 177, 44870, -146160, 107870
22620, -204, -1046, 159, 31850, -146650, 99680
22640, -189, -1007, 152, 22050, -148890, 84770
22660, -180, -982, 148, 21980, -151270, 72870
22680, -180, -962, 138, 19950, -149800, 67760
22700, -180, -937, 144, 16170, -146580, 61810
